Transaction_ID,City,Property_Type,Rooms,Floor,Area_SQM,Price_ILS,Build_Year,Transaction_Date,Has_Elevator,Has_Parking,Balcony_SQM
10811,Petah Tikva,Villa,5.0,0,193.3,5849000.0,2025.0,2024-02-15,False,False,21.9
10812,Rishon LeZion,Apartment,2.5,11,85.3,2564000.0,2007.0,2025-03-15,True,True,0.0
10813,Tel Aviv,Apartment,3.0,4,114.0,5492000.0,2003.0,2025-11-01,True,True,
10814,Petah Tikva,Apartment,5.0,12,87.3,2290000.0,1968.0,2026-05-05,True,True,35.7
10815,Rishon LeZion,Apartment,3.0,5,126.6,3078000.0,2013.0,2025-06-02,True,True,0.0
10816,Jerusalem,Apartment,3.0,12,51.1,1771000.0,1985.0,2026-04-24,True,False,0.0
10817,Jerusalem,Apartment,2.5,10,54.8,1781000.0,1985.0,2025-03-13,True,False,17.5
10818,Ramat Gan,Apartment,3.0,10,117.0,4579000.0,1993.0,2024-05-15,True,True,13.1
10819,Tel Aviv,Apartment,2.0,10,85.3,4322000.0,1967.0,2024-07-01,True,True,0.0
10820,Ramat Gan,Apartment,4.0,3,69.5,2108000.0,1969.0,2025-12-09,False,True,12.6
10821,Rishon LeZion,Apartment,3.0,12,90.9,2740000.0,2007.0,2024-06-20,True,True,0.0
10822,Tel Aviv,Apartment,3.0,8,65.5,2539000.0,2014.0,2026-06-27,True,True,0.0
10823,Ramat Gan,Apartment,2.0,3,55.7,1872000.0,2013.0,2026-05-10,False,True,44.0
10824,Ramat Gan,Apartment,5.0,13,66.1,2343000.0,1999.0,2026-02-26,True,True,0.0
10825,Jerusalem,Apartment,2.0,5,57.8,1680000.0,1974.0,2025-08-12,True,True,0.0
10826,Petah Tikva,Apartment,4.5,9,92.0,2470000.0,1977.0,2026-07-16,True,False,14.5
10827,Ramat Gan,Apartment,5.0,10,117.4,3503000.0,1982.0,2025-11-20,True,True,30.0
10828,Ramat Gan,Apartment,5.0,9,128.7,4057000.0,2021.0,2025-06-22,True,True,0.0
10829,Haifa,Apartment,3.5,14,69.7,1606000.0,2005.0,2024-04-29,True,True,25.1
10830,Jerusalem,Apartment,4.0,11,108.3,3746000.0,1998.0,2024-10-07,True,True,30.6
10831,Tel Aviv,Apartment,3.0,14,94.4,4779000.0,1974.0,2024-11-03,True,False,0.0
10832,Jerusalem,Apartment,2.5,12,54.4,1877000.0,2012.0,2025-12-08,True,True,0.0
10833,Tel Aviv,Apartment,3.0,9,51.9,2456000.0,2023.0,2024-10-03,True,False,0.0
10834,Tel Aviv,Apartment,5.0,14,53.3,2322000.0,2022.0,2025-06-13,True,True,34.5
10835,Jerusalem,Villa,5.5,0,342.6,11362000.0,1975.0,2024-10-21,False,False,27.0
10836,Ramat Gan,Apartment,2.5,13,57.8,1792000.0,2025.0,2026-02-21,True,False,11.2
10837,Petah Tikva,Apartment,4.0,2,93.8,2369000.0,1972.0,2024-02-22,True,True,0.0
10838,Ramat Gan,Apartment,2.0,12,72.4,2667000.0,2006.0,2026-03-16,True,True,0.0
10839,Jerusalem,Apartment,4.5,11,76.0,2409000.0,1968.0,2025-03-07,True,False,43.5
10840,Haifa,Apartment,4.5,14,68.0,1636000.0,2022.0,2024-02-21,True,True,43.0
10841,Tel Aviv,Apartment,4.0,3,99.0,4484000.0,1993.0,2025-12-28,False,True,0.0
10842,Haifa,Apartment,3.0,3,108.5,2129000.0,1988.0,2024-03-12,True,True,49.7
10843,Tel Aviv,Apartment,3.0,11,91.8,3749000.0,1996.0,2024-01-28,True,True,23.0
10844,Petah Tikva,Apartment,2.0,14,105.4,2904000.0,2002.0,2025-04-13,True,True,0.0
10845,Tel Aviv,Apartment,3.5,3,104.1,5001000.0,,2026-06-30,True,True,41.5
10846,Ramat Gan,Apartment,5.0,12,60.8,2380000.0,1983.0,2026-02-02,True,True,0.0
10847,Tel Aviv,Apartment,5.0,12,50.9,2028000.0,1993.0,2026-06-04,True,True,0.0
10848,Petah Tikva,Apartment,4.5,6,122.6,3516000.0,2007.0,2026-06-30,True,False,10.8
10849,Jerusalem,Villa,4.5,0,221.1,7871000.0,1971.0,2025-06-30,False,True,
10850,Jerusalem,Apartment,4.0,11,97.1,2694000.0,1982.0,2025-02-04,True,False,30.1
10851,Tel Aviv,Villa,5.0,0,198.8,12337000.0,1972.0,2024-07-19,False,False,0.0
10852,Haifa,Apartment,3.5,7,95.6,2010000.0,2004.0,2026-01-30,True,False,8.1
10853,Tel Aviv,Apartment,4.5,3,70.4,3328000.0,2024.0,2025-09-02,False,False,0.0
10854,Rishon LeZion,Apartment,4.0,4,76.4,1897000.0,2006.0,2026-03-30,True,False,0.0
10855,Tel Aviv,Apartment,4.5,9,108.8,5014000.0,2017.0,2025-04-10,True,False,0.0
10856,Tel Aviv,Apartment,3.5,13,75.4,3804000.0,1964.0,2025-10-13,True,True,46.5
10857,Tel Aviv,Villa,4.0,0,288.8,14754000.0,1964.0,2025-08-17,False,True,0.0
10858,Jerusalem,Apartment,2.0,10,89.7,3064000.0,2019.0,2025-07-13,True,False,0.0
10859,Jerusalem,Apartment,2.5,6,75.5,2224000.0,1980.0,2026-02-28,True,True,9.9
10860,Tel Aviv,Apartment,2.5,3,87.7,4094000.0,1983.0,2025-01-13,False,False,19.3
10861,Rishon LeZion,Apartment,4.0,2,78.9,2063000.0,1977.0,2026-01-29,True,False,12.9
10862,Jerusalem,Apartment,4.5,3,65.7,1950000.0,1980.0,2026-06-13,False,True,23.4
10863,Jerusalem,Apartment,2.5,12,97.0,2976000.0,,2024-06-25,True,False,0.0
10864,Ramat Gan,Apartment,4.5,13,84.4,2669000.0,1969.0,2024-02-21,True,True,24.8
10865,Ramat Gan,Apartment,3.0,3,76.2,2989000.0,1983.0,2024-03-19,True,True,0.0
10866,Jerusalem,Apartment,4.5,12,80.8,2545000.0,,2025-01-19,True,True,0.0
10867,Tel Aviv,Apartment,4.0,13,84.1,3495000.0,2016.0,2026-04-13,True,True,0.0
10868,Tel Aviv,Apartment,2.5,11,63.7,2822000.0,1982.0,2025-07-29,True,True,0.0
10869,Rishon LeZion,Apartment,3.5,4,51.2,1332000.0,,2024-01-08,True,True,14.3
10870,Petah Tikva,Apartment,4.0,4,103.5,2777000.0,1993.0,2024-08-01,True,True,0.0
10871,Ramat Gan,Apartment,3.0,4,76.6,3060000.0,1987.0,2024-01-25,True,False,38.4
10872,Ramat Gan,Apartment,3.5,5,95.2,3270000.0,1998.0,2025-03-25,True,True,27.4
10873,Haifa,Apartment,4.5,2,51.5,1284000.0,,2026-02-06,True,True,45.4
10874,Ramat Gan,Apartment,3.0,13,120.4,4297000.0,1982.0,2026-01-24,True,True,0.0
10875,Tel Aviv,Apartment,2.0,14,61.0,2463000.0,1961.0,2025-04-01,True,False,0.0
10876,Tel Aviv,Apartment,2.5,5,118.7,5647000.0,1983.0,2025-04-05,True,False,34.3
10877,Haifa,Apartment,3.0,12,122.9,2776000.0,,2024-07-16,True,True,34.8
10878,Haifa,Apartment,3.0,7,82.9,1950000.0,2024.0,2024-04-03,True,True,0.0
10879,Tel Aviv,Apartment,4.5,8,56.7,2850000.0,2019.0,2025-12-19,True,False,19.3
10880,Tel Aviv,Apartment,4.5,10,111.3,4919000.0,2009.0,2025-03-12,True,True,47.0
10881,Tel Aviv,Apartment,3.0,2,54.4,2743000.0,1971.0,2025-06-10,True,True,0.0
10882,Haifa,Apartment,4.0,9,96.0,2322000.0,2006.0,2025-11-20,True,True,10.2
10883,Tel Aviv,Apartment,3.0,6,61.8,2771000.0,2024.0,2025-01-12,True,True,10.4
10884,Tel Aviv,Apartment,4.0,4,68.6,3183000.0,1986.0,2025-08-09,True,False,46.5
10885,Rishon LeZion,Apartment,3.5,3,123.7,3224000.0,2007.0,2024-04-13,False,True,8.7
10886,Tel Aviv,Penthouse,4.5,13,217.7,14583000.0,2021.0,2026-03-16,True,True,36.0
10887,Haifa,Cottage,6.5,0,186.6,4850000.0,2003.0,2025-11-10,False,True,15.2
10888,Tel Aviv,Villa,5.0,0,217.8,10152000.0,1978.0,2025-09-18,False,False,6.6
10889,Tel Aviv,Apartment,2.5,6,69.9,2982000.0,2018.0,2024-02-08,True,False,7.7
10890,Tel Aviv,Apartment,3.5,4,93.7,4372000.0,1967.0,2025-04-02,True,False,0.0
10891,Haifa,Villa,6.5,0,307.0,7186000.0,2014.0,2024-12-29,False,True,0.0
10892,Rishon LeZion,Apartment,4.0,6,125.6,2961000.0,2006.0,2026-02-23,True,True,31.8
10893,Rishon LeZion,Apartment,2.0,9,103.5,2804000.0,1961.0,2024-05-14,True,False,0.0
10894,Ramat Gan,Apartment,3.0,3,55.1,1832000.0,1998.0,2025-01-08,True,True,21.8
10895,Haifa,Apartment,2.5,13,126.2,2787000.0,2004.0,2024-08-19,True,False,38.4
10896,Tel Aviv,Apartment,2.5,8,125.5,5245000.0,,2024-02-08,True,True,27.1
10897,Ramat Gan,Cottage,5.0,0,306.6,10617000.0,2024.0,2026-03-13,False,True,24.4
10898,Rishon LeZion,Penthouse,5.5,17,216.5,8179000.0,1997.0,2026-03-29,True,True,0.0
10899,Tel Aviv,Apartment,4.0,4,101.1,4569000.0,1970.0,2024-02-16,True,False,24.4
10900,Tel Aviv,Apartment,4.0,7,88.0,3604000.0,1969.0,2024-02-05,True,False,48.6
10901,Tel Aviv,Penthouse,4.5,16,226.7,12544000.0,2018.0,2026-04-11,True,True,0.0
10902,Tel Aviv,Apartment,2.5,1,107.6,4975000.0,2014.0,2024-04-04,False,True,19.2
10903,Tel Aviv,Apartment,3.5,1,116.3,4562000.0,1979.0,2024-12-26,True,False,38.0
10904,Jerusalem,Penthouse,6.0,24,172.3,6510000.0,1976.0,2025-06-08,True,True,19.9
10905,Ramat Gan,Apartment,5.0,13,61.4,1874000.0,1964.0,2024-05-25,True,False,10.7
10906,Rishon LeZion,Apartment,2.5,4,82.6,2484000.0,2019.0,2026-07-05,True,True,26.4
10907,Rishon LeZion,Cottage,4.0,0,342.3,11139000.0,1982.0,2025-01-02,False,True,38.8
10908,Ramat Gan,Apartment,2.5,4,105.6,3977000.0,2005.0,2024-03-05,True,True,22.0
10909,Ramat Gan,Apartment,3.0,13,112.0,4174000.0,2011.0,2024-08-15,True,True,44.1
10910,Ramat Gan,Apartment,4.5,14,67.7,2490000.0,1969.0,2026-01-23,True,True,0.0
10911,Jerusalem,Apartment,3.5,12,63.7,2056000.0,2005.0,2025-06-03,True,True,0.0
10912,Ramat Gan,Apartment,4.5,7,90.4,3299000.0,1987.0,2026-03-26,True,True,0.0
10913,Haifa,Apartment,2.0,6,81.7,1584000.0,2002.0,2026-05-02,True,True,0.0
10914,Ramat Gan,Apartment,4.0,5,97.6,3540000.0,1985.0,2025-07-08,True,True,0.0
10915,Jerusalem,Apartment,3.0,5,115.4,4063000.0,2014.0,2026-01-25,True,False,
10916,Ramat Gan,Cottage,6.5,0,284.7,10962000.0,2007.0,2024-06-29,False,True,0.0
10917,Ramat Gan,Apartment,2.0,10,124.5,4171000.0,1988.0,2025-05-15,True,True,8.8
10918,Petah Tikva,Apartment,4.0,14,129.7,3026000.0,1986.0,2025-08-19,True,True,0.0
10919,Rishon LeZion,Apartment,2.0,4,80.1,2297000.0,1977.0,2024-06-03,True,True,39.5
10920,Tel Aviv,Apartment,3.5,9,67.6,3218000.0,2019.0,2026-02-25,True,False,0.0
10921,Rishon LeZion,Apartment,3.5,4,72.5,2216000.0,1980.0,2025-06-18,True,True,30.2
10922,Jerusalem,Penthouse,5.5,10,233.9,9415000.0,1983.0,2025-09-18,True,False,0.0
10923,Rishon LeZion,Apartment,4.0,1,74.6,2218000.0,1962.0,2026-03-28,True,True,17.7
10924,Rishon LeZion,Apartment,3.0,11,99.7,2792000.0,2021.0,2025-03-10,True,True,28.5
10925,Ramat Gan,Apartment,4.0,9,123.4,4815000.0,1961.0,2026-03-21,True,True,17.5
10926,Tel Aviv,Apartment,2.0,2,65.2,2958000.0,2025.0,2024-04-08,True,False,14.5
10927,Ramat Gan,Apartment,2.0,13,86.2,3033000.0,2001.0,2025-09-07,True,False,8.9
10928,Jerusalem,Apartment,4.0,11,90.7,3017000.0,1993.0,2025-01-06,True,True,12.0
10929,Haifa,Cottage,6.5,0,152.0,4043000.0,2001.0,2025-07-16,False,False,39.6
10930,Ramat Gan,Apartment,2.0,10,114.6,4570000.0,1979.0,2024-12-27,True,True,37.3
10931,Tel Aviv,Apartment,4.5,7,69.9,2743000.0,2004.0,2024-04-21,True,False,0.0
10932,Rishon LeZion,Apartment,3.0,14,119.0,2834000.0,2001.0,2025-03-28,True,True,14.1
10933,Petah Tikva,Apartment,3.0,10,50.6,1431000.0,2006.0,2026-01-25,True,True,30.2
10934,Jerusalem,Apartment,2.5,3,51.5,1689000.0,1964.0,2024-06-17,False,True,0.0
10935,Tel Aviv,Villa,4.0,0,348.4,19462000.0,2008.0,2025-08-06,False,False,42.0
10936,Ramat Gan,Villa,4.5,0,257.5,10758000.0,,2024-05-18,False,False,40.3
10937,Tel Aviv,Apartment,3.5,6,73.3,2896000.0,1993.0,2026-04-27,True,False,45.1
10938,Petah Tikva,Apartment,3.5,14,128.2,3463000.0,1977.0,2024-08-18,True,False,0.0
10939,Tel Aviv,Penthouse,4.5,23,133.9,8414000.0,1978.0,2024-08-26,True,True,20.8
10940,Jerusalem,Villa,4.0,0,209.5,7709000.0,1999.0,2024-09-09,False,False,32.3
10941,Ramat Gan,Apartment,4.0,14,117.5,3873000.0,1976.0,2025-03-11,True,False,0.0
10942,Jerusalem,Villa,6.0,0,206.7,8878000.0,2019.0,2026-07-07,False,True,5.4
10943,Haifa,Apartment,4.5,2,65.2,1279000.0,2001.0,2025-07-14,False,True,0.0
10944,Rishon LeZion,Penthouse,4.0,10,244.2,9728000.0,2024.0,2025-02-25,True,True,23.3
10945,Tel Aviv,Apartment,2.5,5,85.2,3554000.0,2012.0,2024-10-29,True,False,15.3
10946,Tel Aviv,Apartment,3.5,10,111.6,5162000.0,1966.0,2024-03-12,True,False,0.0
10947,Tel Aviv,Villa,6.5,0,313.9,19168000.0,1964.0,2024-09-19,False,False,32.7
10948,Petah Tikva,Cottage,4.5,0,206.8,5991000.0,1983.0,2026-04-13,False,False,0.0
10949,Rishon LeZion,Apartment,5.0,14,110.4,2958000.0,1987.0,2024-08-09,True,False,0.0
10950,Jerusalem,Apartment,4.0,3,65.5,2250000.0,2021.0,2024-03-17,False,False,29.6
10951,Haifa,Apartment,4.5,12,109.2,2342000.0,1976.0,2024-03-02,True,False,0.0
10952,Haifa,Apartment,2.5,6,82.1,1724000.0,1979.0,2025-04-15,True,True,47.0
10953,Tel Aviv,Apartment,3.0,6,53.2,2751000.0,1962.0,2024-06-05,True,True,0.0
10954,Petah Tikva,Apartment,3.0,7,127.6,3430000.0,1996.0,2026-03-16,True,True,44.5
10955,Ramat Gan,Apartment,2.5,4,81.4,2973000.0,1974.0,2024-05-04,True,False,17.7
10956,Ramat Gan,Villa,4.5,0,302.7,12161000.0,2010.0,2026-01-10,False,True,41.3
10957,Jerusalem,Apartment,4.0,7,88.2,2479000.0,2007.0,2026-05-01,True,True,14.4
10958,Tel Aviv,Apartment,4.0,3,65.4,2529000.0,1967.0,2024-06-09,True,True,18.2
10959,Tel Aviv,Apartment,3.5,9,109.7,5017000.0,1972.0,2025-06-24,True,True,0.0
10960,Haifa,Penthouse,6.0,22,226.6,7149000.0,2007.0,2025-09-17,True,True,0.0
10961,Tel Aviv,Apartment,4.0,4,78.5,3572000.0,1962.0,2025-08-13,True,True,42.6
10962,Haifa,Apartment,4.0,2,94.2,2336000.0,2024.0,2025-06-18,True,True,33.8
10963,Tel Aviv,Apartment,2.5,1,69.0,2670000.0,1990.0,2024-04-15,True,True,0.0
10964,Ramat Gan,Apartment,4.0,12,105.7,3552000.0,1985.0,2024-05-10,True,True,48.7
10965,Ramat Gan,Apartment,4.0,11,65.5,2112000.0,2015.0,2024-12-22,True,True,25.9
10966,Ramat Gan,Apartment,2.5,10,58.8,2025000.0,1993.0,2025-11-15,True,True,48.6
10967,Haifa,Cottage,5.0,0,286.8,6188000.0,1968.0,2026-02-14,False,True,13.8
10968,Ramat Gan,Apartment,3.0,10,54.5,2167000.0,2021.0,2026-05-03,True,True,45.7
10969,Jerusalem,Apartment,2.5,11,66.2,1973000.0,1972.0,2026-06-03,True,True,0.0
10970,Jerusalem,Apartment,3.0,14,57.2,2095000.0,,2026-03-07,True,False,0.0
10971,Haifa,Villa,4.0,0,246.8,6515000.0,1960.0,2024-01-02,False,True,24.0
10972,Petah Tikva,Apartment,3.0,9,58.9,1687000.0,2006.0,2024-08-20,True,True,0.0
10973,Haifa,Apartment,2.5,14,109.3,2499000.0,1963.0,2025-01-03,True,True,29.9
10974,Tel Aviv,Apartment,3.0,7,56.5,2871000.0,2022.0,2024-09-07,True,True,22.5
10975,Tel Aviv,Cottage,6.0,0,210.3,8865000.0,2011.0,2026-04-12,False,True,49.9
10976,Ramat Gan,Apartment,3.0,1,110.8,4167000.0,1969.0,2024-04-17,True,True,48.9
10977,Jerusalem,Apartment,3.5,2,96.7,3523000.0,1987.0,2024-10-02,True,True,48.3
10978,Tel Aviv,Apartment,2.0,12,70.6,2834000.0,1965.0,2024-06-28,True,True,49.1
10979,Jerusalem,Apartment,4.5,5,57.0,1628000.0,1986.0,2025-12-25,True,True,40.7
10980,Jerusalem,Apartment,3.0,10,126.9,4031000.0,1971.0,2024-10-19,True,False,49.5
10981,Ramat Gan,Apartment,2.5,5,123.4,4881000.0,2021.0,2025-08-06,True,True,0.0
10982,Rishon LeZion,Apartment,4.5,12,114.9,3200000.0,2011.0,2026-03-05,True,False,0.0
10983,Tel Aviv,Apartment,4.5,11,116.6,5290000.0,2007.0,2024-06-23,True,True,40.3
10984,Tel Aviv,Villa,6.5,0,270.3,13025000.0,2005.0,2024-05-02,False,True,0.0
10985,Haifa,Apartment,4.5,4,117.6,2250000.0,1974.0,2024-08-14,True,True,0.0
10986,Jerusalem,Apartment,2.0,1,55.0,1954000.0,1995.0,2026-06-20,False,False,0.0
10987,Haifa,Apartment,4.0,8,78.6,1550000.0,1973.0,2025-03-19,True,True,8.0
10988,Ramat Gan,Apartment,4.0,7,93.7,3411000.0,1962.0,2026-03-23,True,True,41.4
10989,Tel Aviv,Apartment,3.5,7,52.1,2636000.0,1978.0,2025-03-03,True,True,0.0
10990,Rishon LeZion,Apartment,5.0,3,107.2,2690000.0,2013.0,2024-03-23,True,True,21.3
10991,Rishon LeZion,Villa,5.5,0,245.0,8486000.0,1969.0,2026-02-03,False,False,11.8
10992,Haifa,Cottage,5.5,0,291.5,6303000.0,1992.0,2025-10-19,False,True,19.7
10993,Ramat Gan,Apartment,4.0,2,90.9,3281000.0,1972.0,2025-09-23,False,True,0.0
10994,Jerusalem,Apartment,2.0,8,128.2,3746000.0,2010.0,2024-03-05,True,True,0.0
10995,Ramat Gan,Apartment,3.0,7,61.1,2290000.0,1991.0,2024-10-07,True,True,32.5
10996,Tel Aviv,Apartment,4.0,4,98.0,4147000.0,1983.0,2026-03-05,True,True,48.5
10997,Petah Tikva,Apartment,4.5,2,83.5,2065000.0,1994.0,2025-01-25,False,True,0.0
10998,Tel Aviv,Apartment,4.0,12,55.5,2572000.0,1999.0,2025-03-03,True,True,21.3
10999,Petah Tikva,Cottage,4.5,0,215.6,5344000.0,2013.0,2025-09-09,False,False,47.1
11000,Ramat Gan,Penthouse,5.0,25,181.5,8857000.0,2003.0,2026-07-13,True,True,30.5
11001,Tel Aviv,Cottage,5.0,0,323.9,15084000.0,2021.0,2026-03-22,False,False,0.0
11002,Jerusalem,Apartment,4.5,7,64.5,2198000.0,1992.0,2024-04-16,True,True,0.0
11003,Rishon LeZion,Apartment,4.0,10,113.1,2791000.0,2015.0,2025-07-01,True,True,0.0
11004,Haifa,Apartment,2.5,3,66.9,1590000.0,1995.0,2025-10-20,True,True,42.7
11005,Rishon LeZion,Apartment,4.5,5,106.3,2597000.0,2013.0,2024-09-18,True,False,47.1
11006,Haifa,Villa,6.0,0,211.3,5577000.0,1978.0,2026-07-09,False,True,19.3
11007,Haifa,Apartment,5.0,10,92.2,1917000.0,,2024-06-07,True,True,0.0
11008,Rishon LeZion,Apartment,4.5,9,58.1,1717000.0,1971.0,2024-09-21,True,True,8.3
11009,Tel Aviv,Apartment,3.5,3,54.6,2282000.0,1970.0,2025-04-12,True,False,38.2
11010,Jerusalem,Apartment,3.0,2,99.4,3600000.0,1971.0,2024-07-20,False,True,0.0
11011,Tel Aviv,Villa,6.0,0,334.5,20186000.0,2000.0,2026-07-21,False,True,23.4
11012,Petah Tikva,Apartment,2.5,2,76.3,1734000.0,1984.0,2024-06-03,True,True,22.8
11013,Petah Tikva,Apartment,4.0,9,89.2,2306000.0,1962.0,2024-01-13,True,False,0.0
11014,Tel Aviv,Apartment,2.5,11,108.2,4267000.0,1962.0,2024-10-23,True,False,46.3
11015,Haifa,Penthouse,4.5,20,131.0,3707000.0,1987.0,2026-06-14,True,True,15.5
11016,Petah Tikva,Apartment,4.5,14,110.0,2926000.0,1982.0,2026-04-13,True,True,40.1
11017,Tel Aviv,Penthouse,4.5,16,241.3,14791000.0,2007.0,2025-05-12,True,False,33.0
11018,Jerusalem,Villa,5.5,0,215.6,8723000.0,2001.0,2025-08-19,False,False,11.9
11019,Petah Tikva,Apartment,4.5,6,75.3,1760000.0,1999.0,2026-03-02,True,True,0.0
11020,Tel Aviv,Cottage,4.0,0,159.9,7625000.0,1965.0,2024-09-01,False,False,13.0
11021,Haifa,Apartment,3.5,6,56.8,1126000.0,1979.0,2024-10-26,True,True,
11022,Ramat Gan,Villa,5.5,0,272.8,12210000.0,1970.0,2024-12-27,False,True,32.7
11023,Petah Tikva,Apartment,3.5,8,112.6,2818000.0,1986.0,2024-12-19,True,False,21.9
11024,Petah Tikva,Apartment,4.5,4,69.2,1838000.0,1980.0,2026-04-07,True,True,22.7
11025,Petah Tikva,Apartment,4.5,14,80.2,1854000.0,1972.0,2025-06-04,True,False,0.0
11026,Jerusalem,Villa,5.5,0,308.4,11394000.0,1994.0,2025-01-20,False,True,8.9
11027,Rishon LeZion,Apartment,4.5,8,59.4,1552000.0,2006.0,2026-01-28,True,True,0.0
11028,Rishon LeZion,Apartment,5.0,8,70.1,1653000.0,1987.0,2024-11-07,True,False,0.0
11029,Ramat Gan,Apartment,2.0,5,85.9,2863000.0,1980.0,2025-02-17,True,True,0.0
11030,Rishon LeZion,Apartment,4.0,6,78.0,2340000.0,1977.0,2024-10-04,True,True,0.0
11031,Tel Aviv,Apartment,3.0,14,58.0,2921000.0,1990.0,2026-01-19,True,False,20.5
11032,Jerusalem,Apartment,4.5,11,95.2,3111000.0,2019.0,2025-12-15,True,True,0.0
11033,Tel Aviv,Apartment,4.0,13,72.8,3232000.0,1996.0,2026-01-28,True,True,0.0
11034,Tel Aviv,Apartment,3.0,5,66.1,2556000.0,1980.0,2026-01-16,True,False,0.0
11035,Tel Aviv,Apartment,2.5,1,83.5,4185000.0,1973.0,2025-08-15,True,True,43.1
11036,Haifa,Apartment,4.5,2,98.8,1898000.0,2019.0,2024-12-21,True,False,0.0
11037,Ramat Gan,Apartment,3.0,13,67.6,2682000.0,1982.0,2025-06-08,True,False,
11038,Haifa,Apartment,3.5,10,58.0,1301000.0,1988.0,2026-04-18,True,True,7.9
11039,Tel Aviv,Apartment,3.5,12,118.9,5097000.0,2006.0,2024-01-16,True,True,0.0
11040,Ramat Gan,Apartment,3.0,5,118.1,4660000.0,1989.0,2024-02-14,True,False,0.0
11041,Jerusalem,Apartment,3.5,7,111.3,3101000.0,1997.0,2024-11-16,True,True,42.4
11042,Rishon LeZion,Apartment,3.5,5,65.4,1842000.0,1986.0,2025-10-12,True,True,0.0
11043,Ramat Gan,Apartment,2.5,9,74.8,2656000.0,1974.0,2024-11-21,True,True,33.5
11044,Haifa,Apartment,4.5,7,104.1,2145000.0,2018.0,2024-05-27,True,True,49.3
11045,Rishon LeZion,Apartment,4.5,4,87.9,2366000.0,1962.0,2024-12-20,True,True,44.5
11046,Haifa,Apartment,5.0,10,129.6,3049000.0,1969.0,2024-08-23,True,False,12.2
11047,Tel Aviv,Apartment,2.5,13,128.8,6191000.0,1976.0,2025-12-03,True,False,0.0
11048,Tel Aviv,Apartment,5.0,7,77.3,2957000.0,1970.0,2025-09-04,True,True,20.7
11049,Rishon LeZion,Villa,6.5,0,311.7,11634000.0,2007.0,2024-04-14,False,True,24.5
11050,Tel Aviv,Apartment,3.5,12,115.3,4666000.0,1964.0,2025-04-18,True,True,20.1
11051,Rishon LeZion,Cottage,4.5,0,257.7,7172000.0,2023.0,2026-01-31,False,True,20.1
11052,Jerusalem,Villa,5.0,0,315.9,11446000.0,1973.0,2025-01-30,False,False,0.0
11053,Petah Tikva,Apartment,2.5,14,85.6,1843000.0,2009.0,2025-03-21,True,False,13.6
11054,Rishon LeZion,Apartment,3.0,10,125.1,3051000.0,1985.0,2025-08-28,True,False,29.2
11055,Petah Tikva,Apartment,2.5,1,100.2,2870000.0,1966.0,2024-08-07,False,True,0.0
11056,Ramat Gan,Villa,7.0,0,156.5,6209000.0,1975.0,2026-03-20,False,True,18.0
11057,Rishon LeZion,Apartment,3.0,5,69.4,1688000.0,2014.0,2026-04-30,True,True,0.0
11058,Ramat Gan,Apartment,5.0,6,101.4,3131000.0,2015.0,2025-03-17,True,True,6.3
11059,Jerusalem,Apartment,3.0,9,69.1,2394000.0,1963.0,2025-10-06,True,True,
11060,Haifa,Apartment,4.5,9,64.5,1606000.0,2007.0,2026-05-22,True,False,0.0
11061,Rishon LeZion,Villa,4.5,0,215.2,6584000.0,1976.0,2025-10-28,False,False,0.0
11062,Petah Tikva,Apartment,3.5,4,60.7,1299000.0,1995.0,2024-01-28,True,False,35.1
11063,Rishon LeZion,Apartment,2.5,12,54.7,1379000.0,1997.0,2026-03-04,True,False,0.0
11064,Ramat Gan,Apartment,3.0,10,103.1,3128000.0,,2025-04-19,True,True,0.0
11065,Ramat Gan,Apartment,2.0,11,96.7,2982000.0,2007.0,2025-09-19,True,True,44.8
11066,Haifa,Cottage,4.5,0,269.6,6535000.0,1969.0,2024-10-31,False,True,
11067,Tel Aviv,Apartment,2.0,6,72.6,3002000.0,1995.0,2026-01-15,True,True,5.9
11068,Tel Aviv,Apartment,2.0,7,105.3,4761000.0,1988.0,2025-02-08,True,True,29.6
11069,Ramat Gan,Apartment,3.0,8,91.2,2956000.0,1963.0,2025-05-27,True,False,20.4
11070,Ramat Gan,Cottage,5.5,0,221.9,9672000.0,2003.0,2025-05-16,False,True,0.0
11071,Ramat Gan,Apartment,4.5,13,86.6,3400000.0,2015.0,2024-12-13,True,True,20.1
11072,Tel Aviv,Apartment,3.5,12,110.6,5077000.0,2001.0,2024-08-27,True,True,0.0
11073,Tel Aviv,Apartment,4.5,2,88.4,3804000.0,1972.0,2025-07-23,True,True,13.6
11074,Tel Aviv,Apartment,2.0,7,108.2,4695000.0,2005.0,2026-04-26,True,True,46.1
11075,Petah Tikva,Cottage,4.5,0,181.7,4865000.0,1992.0,2025-11-25,False,True,0.0
11076,Ramat Gan,Apartment,5.0,7,91.0,3402000.0,1980.0,2024-12-02,True,True,19.7
11077,Ramat Gan,Apartment,4.5,2,102.1,3522000.0,2016.0,2024-01-26,False,False,39.4
11078,Haifa,Apartment,2.5,14,73.8,1838000.0,2007.0,2025-02-12,True,True,5.7
11079,Tel Aviv,Apartment,2.5,13,50.8,2591000.0,1992.0,2024-03-17,True,True,0.0
11080,Petah Tikva,Apartment,5.0,11,77.4,1840000.0,1995.0,2026-07-17,True,True,21.0
11081,Rishon LeZion,Villa,5.5,0,185.8,6243000.0,1992.0,2024-08-04,False,False,20.2
